Query_number,Doc_number
277799,"('output_427073.txt', 0.5852876901626587)"
277799,"('output_391064.txt', 0.5741106271743774)"
277799,"('output_243549.txt', 0.5680261850357056)"
277799,"('output_310041.txt', 0.5656864643096924)"
277799,"('output_147216.txt', 0.5648336410522461)"
277799,"('output_167543.txt', 0.5609086751937866)"
277799,"('output_450531.txt', 0.5598098039627075)"
277799,"('output_300187.txt', 0.5400187969207764)"
308687,"('output_407010.txt', 0.6564189791679382)"
308687,"('output_223247.txt', 0.6534181237220764)"
308687,"('output_285289.txt', 0.6309782266616821)"
308687,"('output_371688.txt', 0.6287516355514526)"
308687,"('output_153949.txt', 0.6228513717651367)"
308687,"('output_35787.txt', 0.6213176250457764)"
308687,"('output_219095.txt', 0.6096773147583008)"
308687,"('output_190138.txt', 0.5879369974136353)"
308687,"('output_477320.txt', 0.5863909125328064)"
308687,"('output_309145.txt', 0.5687017440795898)"
58571,"('output_498112.txt', 0.7320415377616882)"
58571,"('output_189963.txt', 0.6961958408355713)"
58571,"('output_336968.txt', 0.692196249961853)"
58571,"('output_27400.txt', 0.685226321220398)"
58571,"('output_479583.txt', 0.6800041198730469)"
58571,"('output_427216.txt', 0.66325843334198)"
58571,"('output_193560.txt', 0.6533412933349609)"
58571,"('output_65204.txt', 0.6487512588500977)"
58571,"('output_280411.txt', 0.6376402378082275)"
58571,"('output_161775.txt', 0.6330057382583618)"
1102001,"('output_444092.txt', 0.720104455947876)"
1102001,"('output_322032.txt', 0.7159522771835327)"
1102001,"('output_314780.txt', 0.6630708575248718)"
1102001,"('output_300418.txt', 0.6561034917831421)"
1102001,"('output_429513.txt', 0.6348613500595093)"
1102001,"('output_191905.txt', 0.615836501121521)"
1102001,"('output_352398.txt', 0.6028393507003784)"
1102001,"('output_394764.txt', 0.5023922920227051)"
1102001,"('output_180689.txt', 0.4982428550720215)"
1102001,"('output_292954.txt', 0.49798867106437683)"
323555,"('output_324403.txt', 0.7030173540115356)"
323555,"('output_81740.txt', 0.662900447845459)"
323555,"('output_270059.txt', 0.6628068685531616)"
323555,"('output_402061.txt', 0.6548429727554321)"
323555,"('output_310570.txt', 0.6381070613861084)"
323555,"('output_146308.txt', 0.6326209306716919)"
323555,"('output_57695.txt', 0.6221636533737183)"
323555,"('output_199732.txt', 0.620992124080658)"
323555,"('output_176071.txt', 0.6206216812133789)"
323555,"('output_23735.txt', 0.619887113571167)"
259885,"('output_371300.txt', 0.6849808096885681)"
259885,"('output_34953.txt', 0.6473836898803711)"
259885,"('output_446717.txt', 0.6249552965164185)"
259885,"('output_128954.txt', 0.6128702163696289)"
259885,"('output_473473.txt', 0.6075238585472107)"
259885,"('output_208999.txt', 0.6052531003952026)"
259885,"('output_358883.txt', 0.597739577293396)"
259885,"('output_151006.txt', 0.5962268710136414)"
259885,"('output_372242.txt', 0.5833188891410828)"
259885,"('output_413806.txt', 0.5781479477882385)"
1097909,"('output_185344.txt', 0.7190752029418945)"
1097909,"('output_34490.txt', 0.675832211971283)"
1097909,"('output_499502.txt', 0.6642508506774902)"
1097909,"('output_335196.txt', 0.6623717546463013)"
1097909,"('output_409977.txt', 0.6623717546463013)"
1097909,"('output_238828.txt', 0.653001070022583)"
1097909,"('output_242693.txt', 0.6359299421310425)"
1097909,"('output_428206.txt', 0.623748779296875)"
1097909,"('output_468178.txt', 0.6167400479316711)"
1097909,"('output_113023.txt', 0.6142951846122742)"
1097906,"('output_264256.txt', 0.6606690287590027)"
1097906,"('output_326707.txt', 0.6178821325302124)"
1097906,"('output_269664.txt', 0.6078124046325684)"
1097906,"('output_446675.txt', 0.5988653898239136)"
1097906,"('output_110293.txt', 0.5985040664672852)"
1097906,"('output_17840.txt', 0.5838363170623779)"
1097906,"('output_37307.txt', 0.5819883346557617)"
1097906,"('output_396795.txt', 0.5778114795684814)"
1097906,"('output_128726.txt', 0.577150821685791)"
1097906,"('output_61088.txt', 0.5766781568527222)"
255027,"('output_193963.txt', 0.5718555450439453)"
255027,"('output_261682.txt', 0.5552471280097961)"
255027,"('output_20295.txt', 0.5511558055877686)"
255027,"('output_239200.txt', 0.5397139191627502)"
255027,"('output_256484.txt', 0.539689838886261)"
255027,"('output_54240.txt', 0.537358283996582)"
255027,"('output_377069.txt', 0.5349208116531372)"
255027,"('output_61746.txt', 0.5305984020233154)"
255027,"('output_179870.txt', 0.5246165990829468)"
255027,"('output_82324.txt', 0.5112619400024414)"
1097905,"('output_162904.txt', 0.7516952157020569)"
1097905,"('output_85819.txt', 0.6881769895553589)"
1097905,"('output_197263.txt', 0.6188582181930542)"
1097905,"('output_42785.txt', 0.6188582181930542)"
1097905,"('output_254984.txt', 0.6183000802993774)"
1097905,"('output_116017.txt', 0.610937237739563)"
1097905,"('output_317283.txt', 0.60688316822052)"
1097905,"('output_391999.txt', 0.598545491695404)"
1097905,"('output_227842.txt', 0.5971890687942505)"
1097905,"('output_369985.txt', 0.5913122892379761)"
132104,"('output_464349.txt', 0.6613982915878296)"
132104,"('output_112208.txt', 0.553749680519104)"
132104,"('output_260752.txt', 0.5059027671813965)"
132104,"('output_490962.txt', 0.4853031635284424)"
132104,"('output_413424.txt', 0.47153276205062866)"
132104,"('output_160718.txt', 0.4652043581008911)"
132104,"('output_162240.txt', 0.4538409411907196)"
132104,"('output_411250.txt', 0.44117674231529236)"
132104,"('output_280847.txt', 0.434576153755188)"
132104,"('output_469741.txt', 0.43205779790878296)"
126525,"('output_179342.txt', 0.6366459131240845)"
126525,"('output_340863.txt', 0.5498734712600708)"
126525,"('output_216247.txt', 0.4775426685810089)"
126525,"('output_332768.txt', 0.43291518092155457)"
126525,"('output_221775.txt', 0.4121873676776886)"
126525,"('output_94741.txt', 0.40999168157577515)"
126525,"('output_255349.txt', 0.408039391040802)"
126525,"('output_162498.txt', 0.40220895409584045)"
126525,"('output_97901.txt', 0.38435977697372437)"
126525,"('output_490718.txt', 0.3819318413734436)"
1097894,"('output_128185.txt', 0.745029091835022)"
1097894,"('output_289635.txt', 0.7307209372520447)"
1097894,"('output_139805.txt', 0.7067174911499023)"
1097894,"('output_393719.txt', 0.6859098672866821)"
1097894,"('output_188211.txt', 0.6571485996246338)"
1097894,"('output_299219.txt', 0.6560310125350952)"
1097894,"('output_449028.txt', 0.6389989852905273)"
1097894,"('output_144807.txt', 0.6231728196144104)"
1097894,"('output_346993.txt', 0.6184121370315552)"
1097894,"('output_3214.txt', 0.6181515455245972)"
142382,"('output_324830.txt', 0.8220908045768738)"
142382,"('output_108939.txt', 0.6897395849227905)"
142382,"('output_172668.txt', 0.6869012117385864)"
142382,"('output_150402.txt', 0.6761797666549683)"
142382,"('output_469013.txt', 0.667894721031189)"
142382,"('output_180997.txt', 0.6491174697875977)"
142382,"('output_347246.txt', 0.6491174697875977)"
142382,"('output_103178.txt', 0.632159948348999)"
142382,"('output_374089.txt', 0.6188677549362183)"
142382,"('output_38585.txt', 0.6067192554473877)"
1097885,"('output_293767.txt', 0.7089684009552002)"
1097885,"('output_369635.txt', 0.6971114873886108)"
1097885,"('output_36323.txt', 0.6355710029602051)"
1097885,"('output_311599.txt', 0.6330437064170837)"
1097885,"('output_247762.txt', 0.5937923192977905)"
1097885,"('output_73218.txt', 0.5810383558273315)"
1097885,"('output_54027.txt', 0.5791757702827454)"
1097885,"('output_52274.txt', 0.5668936371803284)"
1097885,"('output_443966.txt', 0.56444251537323)"
1097885,"('output_17016.txt', 0.5638992786407471)"
185299,"('output_351444.txt', 0.6446985006332397)"
185299,"('output_256951.txt', 0.6403263211250305)"
185299,"('output_399403.txt', 0.6277520656585693)"
185299,"('output_204107.txt', 0.6207976341247559)"
185299,"('output_238519.txt', 0.6174332499504089)"
185299,"('output_286801.txt', 0.6021231412887573)"
185299,"('output_387531.txt', 0.5931044816970825)"
185299,"('output_226771.txt', 0.5894337892532349)"
185299,"('output_121858.txt', 0.5723658204078674)"
185299,"('output_97700.txt', 0.5702210664749146)"
264150,"('output_56424.txt', 0.42040011286735535)"
264150,"('output_35818.txt', 0.42003190517425537)"
264150,"('output_347912.txt', 0.4192000925540924)"
264150,"('output_488833.txt', 0.4187004268169403)"
264150,"('output_257219.txt', 0.41854268312454224)"
264150,"('output_122569.txt', 0.4176405668258667)"
264150,"('output_147205.txt', 0.4117509126663208)"
264150,"('output_323194.txt', 0.40906965732574463)"
264150,"('output_306087.txt', 0.4069894254207611)"
264150,"('output_26759.txt', 0.4057733416557312)"
39577,"('output_427791.txt', 0.5764648914337158)"
39577,"('output_23517.txt', 0.5629628300666809)"
39577,"('output_35438.txt', 0.560341477394104)"
39577,"('output_300438.txt', 0.5590898990631104)"
39577,"('output_95779.txt', 0.5485101938247681)"
39577,"('output_106355.txt', 0.5476782321929932)"
39577,"('output_386173.txt', 0.5410258769989014)"
39577,"('output_286455.txt', 0.52098548412323)"
39577,"('output_222610.txt', 0.5185832977294922)"
39577,"('output_444704.txt', 0.49478718638420105)"
289556,"('output_121131.txt', 0.6973483562469482)"
289556,"('output_10756.txt', 0.6942914724349976)"
289556,"('output_38516.txt', 0.6803053021430969)"
289556,"('output_5738.txt', 0.6721338033676147)"
289556,"('output_96954.txt', 0.6703457236289978)"
289556,"('output_264694.txt', 0.6698595881462097)"
289556,"('output_320095.txt', 0.6695358753204346)"
289556,"('output_58887.txt', 0.6631242036819458)"
289556,"('output_382342.txt', 0.6624593138694763)"
289556,"('output_159088.txt', 0.6494710445404053)"
290499,"('output_100588.txt', 0.6989336609840393)"
290499,"('output_367239.txt', 0.6841779947280884)"
290499,"('output_23022.txt', 0.6702684760093689)"
290499,"('output_452627.txt', 0.670160174369812)"
290499,"('output_276987.txt', 0.6636667251586914)"
290499,"('output_58404.txt', 0.6543470621109009)"
290499,"('output_331562.txt', 0.6539315581321716)"
290499,"('output_208982.txt', 0.6490556001663208)"
290499,"('output_427337.txt', 0.6288013458251953)"
290499,"('output_336309.txt', 0.626884937286377)"
107283,"('output_109643.txt', 0.7323395013809204)"
107283,"('output_101668.txt', 0.6873687505722046)"
107283,"('output_233777.txt', 0.6396709680557251)"
107283,"('output_159864.txt', 0.6348810791969299)"
107283,"('output_95982.txt', 0.6149338483810425)"
107283,"('output_150034.txt', 0.59967440366745)"
107283,"('output_210655.txt', 0.5912593603134155)"
107283,"('output_473155.txt', 0.589038610458374)"
107283,"('output_273571.txt', 0.5877178907394409)"
107283,"('output_198021.txt', 0.5817937850952148)"
57614,"('output_269112.txt', 0.6883368492126465)"
57614,"('output_365466.txt', 0.6883368492126465)"
57614,"('output_49175.txt', 0.6788637638092041)"
57614,"('output_78472.txt', 0.6590232849121094)"
57614,"('output_371171.txt', 0.6383683681488037)"
57614,"('output_459156.txt', 0.6100597381591797)"
57614,"('output_156820.txt', 0.5976330041885376)"
57614,"('output_289694.txt', 0.5966311097145081)"
57614,"('output_448728.txt', 0.5781450867652893)"
57614,"('output_8175.txt', 0.5737777352333069)"
74356,"('output_147618.txt', 0.581943929195404)"
74356,"('output_63827.txt', 0.5760201215744019)"
74356,"('output_3718.txt', 0.5704241991043091)"
74356,"('output_224838.txt', 0.5587438344955444)"
74356,"('output_464793.txt', 0.5584521293640137)"
74356,"('output_77574.txt', 0.5453355312347412)"
74356,"('output_114806.txt', 0.5437376499176025)"
74356,"('output_264202.txt', 0.5379937887191772)"
74356,"('output_472215.txt', 0.5372776985168457)"
74356,"('output_247980.txt', 0.5337471961975098)"
310948,"('output_401827.txt', 0.7307678461074829)"
310948,"('output_449858.txt', 0.6904535293579102)"
310948,"('output_349760.txt', 0.6533985733985901)"
310948,"('output_381664.txt', 0.6109663844108582)"
310948,"('output_44812.txt', 0.6055371761322021)"
310948,"('output_183265.txt', 0.6045056581497192)"
310948,"('output_483527.txt', 0.6039125919342041)"
310948,"('output_4117.txt', 0.6031925678253174)"
310948,"('output_92832.txt', 0.6024951934814453)"
310948,"('output_373293.txt', 0.60126793384552)"
211621,"('output_491313.txt', 0.7257027626037598)"
211621,"('output_473608.txt', 0.7077315449714661)"
211621,"('output_412448.txt', 0.6821921467781067)"
211621,"('output_27296.txt', 0.6708476543426514)"
211621,"('output_214076.txt', 0.6690762042999268)"
211621,"('output_185602.txt', 0.6488877534866333)"
211621,"('output_15308.txt', 0.6452215313911438)"
211621,"('output_501332.txt', 0.6421666741371155)"
211621,"('output_313322.txt', 0.6404612064361572)"
211621,"('output_279267.txt', 0.6394914984703064)"
1101995,"('output_447424.txt', 0.7697975039482117)"
1101995,"('output_392912.txt', 0.7181788682937622)"
1101995,"('output_181471.txt', 0.7169216871261597)"
1101995,"('output_238897.txt', 0.665833592414856)"
1101995,"('output_500441.txt', 0.6467994451522827)"
1101995,"('output_175218.txt', 0.6431843638420105)"
1101995,"('output_3825.txt', 0.6195496320724487)"
1101995,"('output_31402.txt', 0.6123266816139221)"
1101995,"('output_489799.txt', 0.6100677847862244)"
1101995,"('output_110776.txt', 0.6052624583244324)"
294518,"('output_104393.txt', 0.7253611087799072)"
294518,"('output_121216.txt', 0.6823508739471436)"
294518,"('output_475505.txt', 0.6617985367774963)"
294518,"('output_498793.txt', 0.6423837542533875)"
294518,"('output_105191.txt', 0.6295655369758606)"
294518,"('output_391860.txt', 0.6215084195137024)"
294518,"('output_61255.txt', 0.6205539703369141)"
294518,"('output_400158.txt', 0.6191322803497314)"
294518,"('output_104486.txt', 0.6189010143280029)"
294518,"('output_120699.txt', 0.618625819683075)"
329958,"('output_192788.txt', 0.6016368865966797)"
329958,"('output_198793.txt', 0.5901970267295837)"
329958,"('output_5915.txt', 0.5867825746536255)"
329958,"('output_96417.txt', 0.5662019848823547)"
329958,"('output_456214.txt', 0.5581161975860596)"
329958,"('output_124769.txt', 0.5486969947814941)"
329958,"('output_100826.txt', 0.5443814396858215)"
329958,"('output_240618.txt', 0.543674886226654)"
329958,"('output_165737.txt', 0.5296968221664429)"
329958,"('output_423861.txt', 0.529528021812439)"
157149,"('output_372223.txt', 0.6513980627059937)"
157149,"('output_392648.txt', 0.6228380799293518)"
157149,"('output_341875.txt', 0.5983489751815796)"
157149,"('output_135271.txt', 0.5866500735282898)"
157149,"('output_59998.txt', 0.5786929726600647)"
157149,"('output_8919.txt', 0.558323085308075)"
157149,"('output_28158.txt', 0.5450137853622437)"
157149,"('output_48345.txt', 0.5395835638046265)"
157149,"('output_84708.txt', 0.5304627418518066)"
157149,"('output_365933.txt', 0.515436589717865)"
149853,"('output_235017.txt', 0.723391056060791)"
149853,"('output_369076.txt', 0.723391056060791)"
149853,"('output_381891.txt', 0.7071654796600342)"
149853,"('output_107441.txt', 0.6996221542358398)"
149853,"('output_333745.txt', 0.6846527457237244)"
149853,"('output_239133.txt', 0.6812593340873718)"
149853,"('output_35376.txt', 0.6735779047012329)"
149853,"('output_195830.txt', 0.6589242219924927)"
149853,"('output_202138.txt', 0.6518065929412842)"
149853,"('output_454761.txt', 0.651091456413269)"
204924,"('output_355056.txt', 0.7256375551223755)"
204924,"('output_33827.txt', 0.7199276685714722)"
204924,"('output_98884.txt', 0.6607909798622131)"
204924,"('output_421322.txt', 0.6299470067024231)"
204924,"('output_242137.txt', 0.626449704170227)"
204924,"('output_112902.txt', 0.5579138398170471)"
204924,"('output_115642.txt', 0.5015850067138672)"
204924,"('output_305492.txt', 0.48899778723716736)"
204924,"('output_311301.txt', 0.46783700585365295)"
204924,"('output_163905.txt', 0.46627330780029297)"
144857,"('output_247057.txt', 0.6580530405044556)"
144857,"('output_400780.txt', 0.6280101537704468)"
144857,"('output_146550.txt', 0.5438355207443237)"
144857,"('output_54360.txt', 0.54058837890625)"
144857,"('output_200849.txt', 0.5338690280914307)"
144857,"('output_349323.txt', 0.5274646282196045)"
144857,"('output_115872.txt', 0.5044360756874084)"
144857,"('output_409246.txt', 0.5020429491996765)"
144857,"('output_272638.txt', 0.4993363320827484)"
144857,"('output_169886.txt', 0.49785804748535156)"
227637,"('output_165521.txt', 0.6627877950668335)"
227637,"('output_412864.txt', 0.6491120457649231)"
227637,"('output_309518.txt', 0.6406331658363342)"
227637,"('output_352494.txt', 0.6406331658363342)"
227637,"('output_449306.txt', 0.6401664614677429)"
227637,"('output_384245.txt', 0.6148141622543335)"
227637,"('output_225465.txt', 0.6127246618270874)"
227637,"('output_483595.txt', 0.6092613935470581)"
227637,"('output_361949.txt', 0.5954602360725403)"
227637,"('output_224668.txt', 0.5931640267372131)"
207595,"('output_402196.txt', 0.7611601948738098)"
207595,"('output_329963.txt', 0.7442983388900757)"
207595,"('output_123240.txt', 0.7235442399978638)"
207595,"('output_454327.txt', 0.7011554837226868)"
207595,"('output_88599.txt', 0.6954123973846436)"
207595,"('output_58084.txt', 0.695411205291748)"
207595,"('output_3210.txt', 0.6850525140762329)"
207595,"('output_354378.txt', 0.6749125719070435)"
207595,"('output_448308.txt', 0.6734493970870972)"
207595,"('output_312023.txt', 0.6553264856338501)"
337190,"('output_123687.txt', 0.6284308433532715)"
337190,"('output_235767.txt', 0.616902232170105)"
337190,"('output_58046.txt', 0.6104007959365845)"
337190,"('output_169204.txt', 0.5910158157348633)"
337190,"('output_370381.txt', 0.585715115070343)"
337190,"('output_18346.txt', 0.558738648891449)"
337190,"('output_156238.txt', 0.5578104257583618)"
337190,"('output_463459.txt', 0.5574134588241577)"
337190,"('output_90214.txt', 0.5565422773361206)"
337190,"('output_485785.txt', 0.5550828576087952)"
113664,"('output_319892.txt', 0.6532667875289917)"
113664,"('output_219654.txt', 0.6404233574867249)"
113664,"('output_134700.txt', 0.5811582803726196)"
113664,"('output_351435.txt', 0.58078932762146)"
113664,"('output_218398.txt', 0.5697706937789917)"
113664,"('output_36379.txt', 0.5625255703926086)"
113664,"('output_197997.txt', 0.560414731502533)"
113664,"('output_7325.txt', 0.5530091524124146)"
113664,"('output_390697.txt', 0.5512667894363403)"
113664,"('output_438842.txt', 0.5473480224609375)"
181301,"('output_473493.txt', 0.5571368336677551)"
181301,"('output_253232.txt', 0.5243066549301147)"
181301,"('output_426212.txt', 0.4961988925933838)"
181301,"('output_460005.txt', 0.48008009791374207)"
181301,"('output_257615.txt', 0.4764077067375183)"
181301,"('output_453816.txt', 0.4696953296661377)"
181301,"('output_402694.txt', 0.45417320728302)"
181301,"('output_111135.txt', 0.4416438639163971)"
181301,"('output_340176.txt', 0.4358726441860199)"
181301,"('output_182710.txt', 0.42747414112091064)"
237561,"('output_77639.txt', 0.7372649908065796)"
237561,"('output_331236.txt', 0.7011507153511047)"
237561,"('output_356196.txt', 0.7003411054611206)"
237561,"('output_98311.txt', 0.6669834852218628)"
237561,"('output_230705.txt', 0.6633419394493103)"
237561,"('output_357660.txt', 0.6615957617759705)"
237561,"('output_102332.txt', 0.6506043672561646)"
237561,"('output_237584.txt', 0.6297482252120972)"
237561,"('output_201378.txt', 0.6148009300231934)"
237561,"('output_224073.txt', 0.6062841415405273)"
62439,"('output_161836.txt', 0.6069439053535461)"
62439,"('output_338272.txt', 0.5945620536804199)"
62439,"('output_222266.txt', 0.5873376727104187)"
62439,"('output_251071.txt', 0.5830913782119751)"
62439,"('output_50521.txt', 0.5786409378051758)"
62439,"('output_330307.txt', 0.5756990909576416)"
62439,"('output_417492.txt', 0.5696864724159241)"
62439,"('output_456919.txt', 0.5509535074234009)"
62439,"('output_338477.txt', 0.5423582792282104)"
62439,"('output_463322.txt', 0.5369750261306763)"
362076,"('output_267016.txt', 0.6184118986129761)"
362076,"('output_167897.txt', 0.5822901725769043)"
362076,"('output_235004.txt', 0.5757797956466675)"
362076,"('output_392796.txt', 0.5364407300949097)"
362076,"('output_235870.txt', 0.529670238494873)"
362076,"('output_461625.txt', 0.46681785583496094)"
362076,"('output_239128.txt', 0.4518246054649353)"
362076,"('output_347599.txt', 0.449313759803772)"
362076,"('output_60539.txt', 0.4491006135940552)"
362076,"('output_431686.txt', 0.44902467727661133)"
1097796,"('output_78029.txt', 0.6848571300506592)"
1097796,"('output_51507.txt', 0.5932235717773438)"
1097796,"('output_377069.txt', 0.5845204591751099)"
1097796,"('output_429566.txt', 0.5683817267417908)"
1097796,"('output_372862.txt', 0.5620431900024414)"
1097796,"('output_20295.txt', 0.5585451126098633)"
1097796,"('output_196547.txt', 0.54884272813797)"
1097796,"('output_378098.txt', 0.5422253608703613)"
1097796,"('output_133319.txt', 0.5403231978416443)"
1097796,"('output_469376.txt', 0.5315628051757812)"
88284,"('output_196003.txt', 0.7620440125465393)"
88284,"('output_149391.txt', 0.7486886382102966)"
88284,"('output_211694.txt', 0.7312557697296143)"
88284,"('output_203873.txt', 0.7007045745849609)"
88284,"('output_54647.txt', 0.6693382859230042)"
88284,"('output_15357.txt', 0.666614294052124)"
88284,"('output_206089.txt', 0.659449577331543)"
88284,"('output_267763.txt', 0.6476563811302185)"
88284,"('output_94185.txt', 0.6409375667572021)"
88284,"('output_477271.txt', 0.6335107088088989)"
139767,"('output_343973.txt', 0.6429986953735352)"
139767,"('output_195759.txt', 0.628692090511322)"
139767,"('output_311093.txt', 0.5709282159805298)"
139767,"('output_150073.txt', 0.5423958897590637)"
139767,"('output_172676.txt', 0.5287982225418091)"
139767,"('output_176445.txt', 0.5287982225418091)"
139767,"('output_102767.txt', 0.49842172861099243)"
139767,"('output_309645.txt', 0.46224498748779297)"
139767,"('output_104303.txt', 0.43118271231651306)"
139767,"('output_361234.txt', 0.4166299104690552)"
13397,"('output_213768.txt', 0.5161961317062378)"
13397,"('output_278341.txt', 0.5082496404647827)"
13397,"('output_476326.txt', 0.48480916023254395)"
13397,"('output_337787.txt', 0.47477608919143677)"
13397,"('output_9979.txt', 0.46902090311050415)"
13397,"('output_311223.txt', 0.46805769205093384)"
13397,"('output_314060.txt', 0.46724218130111694)"
13397,"('output_19213.txt', 0.4620213210582733)"
13397,"('output_121454.txt', 0.4618690013885498)"
13397,"('output_56995.txt', 0.4593648314476013)"
239511,"('output_465783.txt', 0.6716391444206238)"
239511,"('output_60844.txt', 0.6586476564407349)"
239511,"('output_407070.txt', 0.656579852104187)"
239511,"('output_61563.txt', 0.6540594100952148)"
239511,"('output_38896.txt', 0.6507498621940613)"
239511,"('output_386965.txt', 0.6507178544998169)"
239511,"('output_321413.txt', 0.6395962238311768)"
239511,"('output_323208.txt', 0.6383947730064392)"
239511,"('output_259559.txt', 0.6359086036682129)"
239511,"('output_231513.txt', 0.6331738233566284)"
214040,"('output_65239.txt', 0.7075074911117554)"
214040,"('output_63654.txt', 0.6161923408508301)"
214040,"('output_498208.txt', 0.5946699380874634)"
214040,"('output_252990.txt', 0.5745828151702881)"
214040,"('output_62184.txt', 0.5695241689682007)"
214040,"('output_260071.txt', 0.5488455891609192)"
214040,"('output_283224.txt', 0.5362739562988281)"
214040,"('output_376388.txt', 0.5333740711212158)"
214040,"('output_166625.txt', 0.5295232534408569)"
214040,"('output_131606.txt', 0.5292574763298035)"
226509,"('output_138798.txt', 0.6748251914978027)"
226509,"('output_219377.txt', 0.6433306336402893)"
226509,"('output_356771.txt', 0.6242246627807617)"
226509,"('output_421733.txt', 0.6061458587646484)"
226509,"('output_301118.txt', 0.6049503087997437)"
226509,"('output_339392.txt', 0.600475549697876)"
226509,"('output_329263.txt', 0.5957531929016113)"
226509,"('output_255952.txt', 0.591774582862854)"
226509,"('output_247492.txt', 0.5912966728210449)"
226509,"('output_500412.txt', 0.5887669324874878)"
1097786,"('output_473738.txt', 0.756921112537384)"
1097786,"('output_412644.txt', 0.739403247833252)"
1097786,"('output_114927.txt', 0.7138758897781372)"
1097786,"('output_206040.txt', 0.7132703065872192)"
1097786,"('output_295876.txt', 0.7082309722900391)"
1097786,"('output_395215.txt', 0.7061852216720581)"
1097786,"('output_163301.txt', 0.7006495594978333)"
1097786,"('output_73410.txt', 0.6930447816848755)"
1097786,"('output_135855.txt', 0.6790175437927246)"
1097786,"('output_446797.txt', 0.6735953092575073)"
202073,"('output_350331.txt', 0.7221006155014038)"
202073,"('output_349725.txt', 0.6656144857406616)"
202073,"('output_259832.txt', 0.6611801385879517)"
202073,"('output_448667.txt', 0.6345710754394531)"
202073,"('output_224117.txt', 0.6271124482154846)"
202073,"('output_276400.txt', 0.6248176693916321)"
202073,"('output_33881.txt', 0.6218059659004211)"
202073,"('output_480186.txt', 0.6165488958358765)"
202073,"('output_56794.txt', 0.6163798570632935)"
202073,"('output_398812.txt', 0.6061511039733887)"
250367,"('output_357344.txt', 0.7940033674240112)"
250367,"('output_273631.txt', 0.617745041847229)"
250367,"('output_403198.txt', 0.5947487354278564)"
250367,"('output_160695.txt', 0.5046173334121704)"
250367,"('output_206442.txt', 0.5003175735473633)"
250367,"('output_494588.txt', 0.48877274990081787)"
250367,"('output_136855.txt', 0.48598432540893555)"
250367,"('output_119382.txt', 0.48321378231048584)"
250367,"('output_194020.txt', 0.48128950595855713)"
250367,"('output_171692.txt', 0.4786608815193176)"
313940,"('output_403484.txt', 0.6881120204925537)"
313940,"('output_25091.txt', 0.6414840221405029)"
313940,"('output_326404.txt', 0.5644865036010742)"
313940,"('output_364097.txt', 0.5546820163726807)"
313940,"('output_146222.txt', 0.5484292507171631)"
313940,"('output_363257.txt', 0.5396595001220703)"
313940,"('output_495107.txt', 0.5309407114982605)"
313940,"('output_56554.txt', 0.5294525027275085)"
313940,"('output_82497.txt', 0.5186269879341125)"
313940,"('output_10146.txt', 0.5135894417762756)"
326509,"('output_131078.txt', 0.7040590047836304)"
326509,"('output_226782.txt', 0.6445541381835938)"
326509,"('output_42725.txt', 0.6401680707931519)"
326509,"('output_187182.txt', 0.6252298355102539)"
326509,"('output_12598.txt', 0.6130444407463074)"
326509,"('output_125553.txt', 0.610396683216095)"
326509,"('output_210840.txt', 0.603517472743988)"
326509,"('output_309763.txt', 0.5908395051956177)"
326509,"('output_74684.txt', 0.5899972915649414)"
326509,"('output_57614.txt', 0.5789977312088013)"
236427,"('output_188411.txt', 0.6875555515289307)"
236427,"('output_189627.txt', 0.6837446689605713)"
236427,"('output_440679.txt', 0.6625918745994568)"
236427,"('output_304.txt', 0.661041259765625)"
236427,"('output_133805.txt', 0.648043692111969)"
236427,"('output_157745.txt', 0.6239867210388184)"
236427,"('output_452628.txt', 0.6203397512435913)"
236427,"('output_351790.txt', 0.61446613073349)"
236427,"('output_174341.txt', 0.6095141172409058)"
236427,"('output_237894.txt', 0.6095141172409058)"
32642,"('output_70731.txt', 0.6923452019691467)"
32642,"('output_386143.txt', 0.68134605884552)"
32642,"('output_408258.txt', 0.6585409045219421)"
32642,"('output_70332.txt', 0.642746090888977)"
32642,"('output_90123.txt', 0.6307450532913208)"
32642,"('output_52998.txt', 0.6276764869689941)"
32642,"('output_302769.txt', 0.6211496591567993)"
32642,"('output_92613.txt', 0.620076596736908)"
32642,"('output_243887.txt', 0.618349552154541)"
32642,"('output_357301.txt', 0.6129052639007568)"
267187,"('output_382245.txt', 0.5753044486045837)"
267187,"('output_264579.txt', 0.5441070199012756)"
267187,"('output_495806.txt', 0.5438038110733032)"
267187,"('output_15150.txt', 0.538002610206604)"
267187,"('output_371627.txt', 0.5239986777305603)"
267187,"('output_404204.txt', 0.5223746299743652)"
267187,"('output_117787.txt', 0.5173267126083374)"
267187,"('output_37328.txt', 0.5095769166946411)"
267187,"('output_366207.txt', 0.5081738233566284)"
267187,"('output_386062.txt', 0.505833625793457)"
51276,"('output_23237.txt', 0.794219970703125)"
51276,"('output_282279.txt', 0.7667677402496338)"
51276,"('output_416069.txt', 0.7551541328430176)"
51276,"('output_479140.txt', 0.7372956275939941)"
51276,"('output_125496.txt', 0.7040625214576721)"
51276,"('output_65792.txt', 0.6779348850250244)"
51276,"('output_299141.txt', 0.6722849607467651)"
51276,"('output_273429.txt', 0.6693621873855591)"
51276,"('output_163436.txt', 0.6663504838943481)"
51276,"('output_461007.txt', 0.6618449687957764)"
145877,"('output_107333.txt', 0.6769765615463257)"
